Position,Track Name,Artist,Streams,date,region,id
110,You Are The Reason,Calum Scott,36975,2019-11-22,ph,69vToJ9BMbbLlFZo7k7A7B
111,Beautiful (feat. Camila Cabello),Bazzi,36963,2019-11-22,ph,4VUwkH455At9kENOfzTqmF
112,Ang Huling El Bimbo,Eraserheads,36918,2019-11-22,ph,135ggzbjOogZ75IQ0LQi8r
113,Urong Sulong,Alisson Shore,36742,2019-11-22,ph,2KoWHNtJrbE0WxWfQjYjyu
114,Graveyard,Halsey,36571,2019-11-22,ph,6V9fHiv84WlVTg7CSnIVY2
115,Stickwitu,The Pussycat Dolls,36145,2019-11-22,ph,4NjR63Up0uMkQBlKvlZd1l
116,Never Really Over,Katy Perry,35965,2019-11-22,ph,5PYQUBXc7NYeI1obMKSJK0
117,Migraine,Moonstar88,35899,2019-11-22,ph,7sW3f7PqDV7BQ7qqeVBJIA
118,Kill This Love,BLACKPINK,35864,2019-11-22,ph,4pUCKHjJ4Ijewc37rRrvHn
119,Just the Way You Are,Bruno Mars,35452,2019-11-22,ph,7BqBn9nzAq8spo5e7cZ0dJ
120,Lucky,Jason Mraz,34864,2019-11-22,ph,2qLMf6TuEC3ruGJg4SMMN6
121,Ikaw Lang,Kiyo,34766,2019-11-22,ph,2kRjoaqiyeS0Faus5wKztH
122,i'm so tired...,Lauv,34708,2019-11-22,ph,2iwS33Jfev1QBiuhWVWZHY
123,Someday,Nina,34682,2019-11-22,ph,1MkiRsYBkXbXvdiYvTTiQT
124,You Need To Calm Down,Taylor Swift,34244,2019-11-22,ph,6RRNNciQGZEXnqk8SQ9yv5
125,Weak,Khel Pangilinan,34057,2019-11-22,ph,06cUybZMETs4i3yQO1f7p3
126,Without Me,Halsey,33713,2019-11-22,ph,5p7ujcrUXASCNwRaWNHR1C
127,Rewrite The Stars,Zac Efron,33584,2019-11-22,ph,630sXRhIcfwr2e4RdNtjKN
128,Your Song (My One and Only You),Julie Anne San Jose,33037,2019-11-22,ph,5Seh4HfqT1mFnRJQswqz51
129,Living Proof,Camila Cabello,32951,2019-11-22,ph,1jg9clsGCDqOumfS0X5xm9
130,You And Me,Lifehouse,32884,2019-11-22,ph,0815caqt2Lytro5EIzMufT
131,FANCY,TWICE,32790,2019-11-22,ph,2FXd6kKCtBIc6UfN1gH1pA
132,IDGAF,Dua Lipa,32645,2019-11-22,ph,76cy1WJvNGJTj78UqeA5zr
133,This I Promise You,*NSYNC,32369,2019-11-22,ph,46n2EGFnPC3tzWCN1Aqe26
134,"Halik Sa Hangin - From ""The Killer Bride""",KZ Tandingan,32090,2019-11-22,ph,77iVPjxBy9Q3GgOxVE1UUA
135,So Sick,Ne-Yo,31958,2019-11-22,ph,6brl7bwOHmGFkNw3MBqssT
136,Pasensya Ka Na,Silent Sanctuary,31682,2019-11-22,ph,0YyM8aEdbjGfLWPn6fdcn7
137,Yellow Hearts,Ant Saunders,31455,2019-11-22,ph,2W4yABdLc4Jnds67Poi5Nl
138,Missin You Crazy,Russ,31254,2019-11-22,ph,4ve2uzqdwnHr20G5YgMMqr
139,Ex,Callalily,31166,2019-11-22,ph,0GHwNr0lqf8jpc9wesmnHo
140,All I Want for Christmas Is You,Mariah Carey,31010,2019-11-22,ph,0bYg9bo50gSsH3LtXe2SQn
141,I'm Yours,Jason Mraz,30860,2019-11-22,ph,3S0OXQeoh0w6AY8WQVckRW
142,ILYSB - STRIPPED,LANY,30759,2019-11-22,ph,3Dkvp3L4w0uJFYfIPa8E9H
143,My Boo,Usher,30632,2019-11-22,ph,68vgtRHr7iZHpzGpon6Jlo
144,Hiling,Mark Carpio,30287,2019-11-22,ph,6xQs6y6CpDqK9VKCktApEL
145,Nandyan Agad Ako,Ex Battalion,30168,2019-11-22,ph,6BZLjTOKBPqhq4xpOLkjrp
146,Thru These Tears,LANY,30072,2019-11-22,ph,7GbAp0HKPQW7WnFJAzMoRk
147,Take A Bow - Main,Rihanna,29964,2019-11-22,ph,39afswHs17v53znQm1gDTY
148,Into the Unknown,Idina Menzel,29876,2019-11-22,ph,3Z0oQ8r78OUaHvGPiDBR3W
149,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,December Avenue,29870,2019-11-22,ph,1mTROTnvFi7uxGciL319Kb
150,Sila,SUD,29825,2019-11-22,ph,2IMODbij0lZ5CuAjZi0IDE
151,Beautiful Soul,Jesse McCartney,29824,2019-11-22,ph,1HwpWwa6bnqqRhK8agG4RS
152,Before I Let You Go,Freestyle,29712,2019-11-22,ph,5T8bLnWG8sg9ER8RKNZbCB
153,Thick And Thin,LANY,29391,2019-11-22,ph,3D110t9ctcoOoylXsc3iR8
154,Dancing With A Stranger (with Normani),Sam Smith,29376,2019-11-22,ph,6Qs4SXO9dwPj5GKvVOv8Ki
155,Eastside (with Halsey & Khalid),benny blanco,29051,2019-11-22,ph,7FGq80cy8juXBCD2nrqdWU
156,Before You Go,Lewis Capaldi,28885,2019-11-22,ph,2gMXnyrvIjhVBUZwvLZDMP
157,Perfect,Ed Sheeran,28856,2019-11-22,ph,0tgVpDi06FyKpA1z0VMD4v
158,Used To Love (with Dean Lewis),Martin Garrix,28552,2019-11-22,ph,7pWK1kMgHy5lNNiIfuRbkP
159,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,28503,2019-11-22,ph,2YlZnw2ikdb837oKMKjBkW
160,Nice To Meet Ya,Niall Horan,28473,2019-11-22,ph,3cphb8kdsjElYR7r5icK3H
161,Blueming,IU,28459,2019-11-22,ph,4Dr2hJ3EnVh2Aaot6fRwDO
162,Photograph,Ed Sheeran,28427,2019-11-22,ph,6fxVffaTuwjgEk5h9QyRjy
163,Breakeven,The Script,28399,2019-11-22,ph,1a1i2IwXnUN0PjllVEhA4B
164,"A Perfect Christmas - Recorded at OnQ Studios, Manila",Tatak Pinoy All-Stars,28398,2019-11-22,ph,7n7mTiptQT1iNa7rMhcZS8
165,Happier,Marshmello,28378,2019-11-22,ph,2dpaYNEQHiRxtZbfNsse99
166,Nadarang,Shanti Dope,28295,2019-11-22,ph,6LJ1p1h5EcMK4VPeCLDSoF
167,Starving,Hailee Steinfeld,28097,2019-11-22,ph,6875MeXyCW0wLyT72Eetmo
168,I Don't Wanna Love You Anymore,LANY,27981,2019-11-22,ph,7ArrTJ1LwcGAlEO65LUQ7i
169,Walang Gana,King Badger,27871,2019-11-22,ph,39fwy7Q1spclVNFeu64lgd
170,Trigger,Major Lazer,27862,2019-11-22,ph,0Z26mbSHJ1dkUu7g9DDgif
171,Oks Lang,John Roa,27480,2019-11-22,ph,6YEO7K4hwGKh7BmNxMMvkc
172,Bleeding Love,Leona Lewis,27361,2019-11-22,ph,7wZUrN8oemZfsEd1CGkbXE
173,Iris,The Goo Goo Dolls,27199,2019-11-22,ph,6Qyc6fS4DsZjB2mRW9DsQs
174,Sims,Lauv,27142,2019-11-22,ph,2PERLp9asn02e8nk5dbdra
175,ILYSB,LANY,27057,2019-11-22,ph,2btKtacOXuMtC9WjcNRvAA
176,Rawstarr 'Til I Die,Psychedelic Boyz,27039,2019-11-22,ph,6jZBYN0CFwshqb6i3m4HOL
177,Closer,The Chainsmokers,26577,2019-11-22,ph,7BKLCZ1jbUBVqRi2FVlTVw
178,I Want It That Way,Backstreet Boys,26501,2019-11-22,ph,47BBI51FKFwOMlIiX6m8ya
179,Kahit Sa Panaginip,December Avenue,26466,2019-11-22,ph,7IQTt9WiyBf92QfzwTUdqZ
180,'Di Na Muli,Janine Teñoso,26419,2019-11-22,ph,6p6DiqAPwMX7vdrSo30wgo
181,Maikee's Letters,Just Hush,26172,2019-11-22,ph,7xJ3VASYirHyuTpxDvTVbV
182,Orphans,Coldplay,26159,2019-11-22,ph,03T4ttRCiLXST6MZjeMwmR
183,LATINA,Al James,26130,2019-11-22,ph,6Fh0xf6gIgBJ5FyjAZmmI8
184,SLOW DANCING IN THE DARK,Joji,26097,2019-11-22,ph,0rKtyWc8bvkriBthvHKY8d
185,Call You Mine,The Chainsmokers,25963,2019-11-22,ph,6IJTc8xo6XasOU8fpxMU57
186,Kontrabida,Pricetagg,25817,2019-11-22,ph,31vGGETvC1zlvuhNumTYZB
187,Happier,Ed Sheeran,25728,2019-11-22,ph,2RttW7RAu5nOAfq6YFvApB
188,Fall for You (Acoustic),Secondhand Serenade,25709,2019-11-22,ph,5V7mTIcXVU9k2JNu0mE6vy
189,Tala,Sarah Geronimo,25674,2019-11-22,ph,4T7CM071eEoHudiDShZlCJ
190,A Thousand Miles,Vanessa Carlton,25534,2019-11-22,ph,4w1lzcaoZ1IC2K5TwjalRP
191,When You Say Nothing At All,Ronan Keating,25499,2019-11-22,ph,0gcjc7Vt5xtcfmJgf6g2IO
192,Super Far,LANY,25470,2019-11-22,ph,15ahYSiHAIMxAnujlXVtta
193,13,LANY,25462,2019-11-22,ph,0WOvSEVpUGkNufX0w0M06F
194,The Middle,Zedd,25415,2019-11-22,ph,09IStsImFySgyp0pIQdqAc
195,Sandali,Because,25291,2019-11-22,ph,0WRSaei4JRI1KTYhMqQh9y
196,"Till My Heartaches End - From ""The Significant Other""",KZ Tandingan,25117,2019-11-22,ph,4isDU5tDNqFLQ5xQ9NgPmz
197,Dancing On My Own,Calum Scott,25004,2019-11-22,ph,2BOqDYLOJBiMOXShCV1neZ
198,Ride Home,Ben&Ben,24920,2019-11-22,ph,1fXHTDYsJiFOjVWITaFp1j
199,Sundo,Imago,24872,2019-11-22,ph,2OqQDFY4MgzkAoAZ67CscA
200,Isa Pang Araw,Sarah Geronimo,24860,2019-11-22,ph,1KbQcIJWNlL0e9a81k1Fls
Position,Track Name,Artist,Streams,date,region,id
1,ROXANNE,Arizona Zervas,220993,2019-11-25,ca,696DnlkuDOXcMAnKlTgXXK
2,Dance Monkey,Tones and I,214281,2019-11-25,ca,1rgnBhdG2JDFTbYkYRZAku
3,everything i wanted,Billie Eilish,173826,2019-11-25,ca,3ZCTVFBt2Brf31RLEnCkWJ
4,Circles,Post Malone,166293,2019-11-25,ca,21jGcNKet2qwijlDFuPiPb
5,Loyal (feat. Drake),PARTYNEXTDOOR,151805,2019-11-25,ca,5bvnqVuq7UFl0txSlHpsfS
6,HIGHEST IN THE ROOM,Travis Scott,144701,2019-11-25,ca,3eekarcy7kvN4yt5ZFzltW
7,Someone You Loved,Lewis Capaldi,142432,2019-11-25,ca,7qEHsqek33rTcFNT9PFqLf
8,Memories,Maroon 5,138178,2019-11-25,ca,2b8fOow8UzyDFAE27YhOZM
9,Falling,Trevor Daniel,132538,2019-11-25,ca,4TnjEaWOeW0eKTKIEvJyCa
10,Lose You To Love Me,Selena Gomez,123766,2019-11-25,ca,1HfMVBKM75vxSfsQ5VefZ5
11,hot girl bummer,blackbear,112604,2019-11-25,ca,7aiClxsDWFRQ0Kzk5KI5ku
12,Don't Start Now,Dua Lipa,108469,2019-11-25,ca,6WrI0LAC5M1Rw2MnX2ZvEg
13,Bandit (with YoungBoy Never Broke Again),Juice WRLD,107078,2019-11-25,ca,6Gg1gjgKi2AK4e0qzsR7sd
14,Before You Go,Lewis Capaldi,96985,2019-11-25,ca,2gMXnyrvIjhVBUZwvLZDMP
15,All I Want for Christmas Is You,Mariah Carey,95896,2019-11-25,ca,0bYg9bo50gSsH3LtXe2SQn
16,Watermelon Sugar,Harry Styles,95490,2019-11-25,ca,1e9oZCCiX42nJl0AcqriVo
17,"10,000 Hours (with Justin Bieber)",Dan + Shay,94582,2019-11-25,ca,2wrJq5XKLnmhRXHIAf9xBa
18,Señorita,Shawn Mendes,91670,2019-11-25,ca,6v3KW9xbzN5yKLt9YKDYA2
19,BOP,DaBaby,90490,2019-11-25,ca,6Ozh9Ok6h4Oi1wUSLtBseN
20,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,86649,2019-11-25,ca,7CZyCXKG6d5ALeq41sLzbw
21,Woah,Lil Baby,84709,2019-11-25,ca,598yNsG1JFrGd4n2kMoz7F
22,Stuck In A Dream (feat. Gunna),Lil Mosey,81529,2019-11-25,ca,7iHHxY2NLlJRAmlAmC4ahQ
23,bad guy,Billie Eilish,81465,2019-11-25,ca,2Fxmhks0bxGSBdJ92vM42m
24,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,77432,2019-11-25,ca,0RiRZpuVRbi7oqRdSMwhQY
25,6 Kiss,Trippie Redd,76622,2019-11-25,ca,7tgjDlQsMR8RvkdlNCJA58
26,Ransom,Lil Tecca,76077,2019-11-25,ca,1lOe9qE0vR9zwWQAOk6CoO
27,Beautiful People (feat. Khalid),Ed Sheeran,74896,2019-11-25,ca,70eFcWOvlMObDhURTqT4Fv
28,Yellow Hearts,Ant Saunders,74501,2019-11-25,ca,2W4yABdLc4Jnds67Poi5Nl
29,223's (feat. 9lokknine),YNW Melly,74335,2019-11-25,ca,4sjiIpEv617LDXaidKioOI
30,Up All Night,Khalid,74306,2019-11-25,ca,1mpD5Q8IM32I4bF6eCpU74
31,Camelot,NLE Choppa,73708,2019-11-25,ca,4sWuPniHClkInYAnzXAYUF
32,Ride It,Regard,73393,2019-11-25,ca,2tnVG71enUj33Ic2nFN6kZ
33,Money In The Grave (Drake ft. Rick Ross),Drake,72663,2019-11-25,ca,5ry2OE6R2zPQFDO85XkgRb
34,Goodbyes (Feat. Young Thug),Post Malone,72365,2019-11-25,ca,6vBdBCoOhKHiYDDOcorfNo
35,Trampoline (with ZAYN),SHAED,71300,2019-11-25,ca,1iQDltZqI7BXnHrFy4Qo1k
36,Lights Up,Harry Styles,71287,2019-11-25,ca,5aJEh9Oqdz7PRLKTpH25pB
37,Lalala,Y2K,70478,2019-11-25,ca,51Fjme0JiitpyXKuyQiCDo
38,VALENTINO,24kGoldn,70386,2019-11-25,ca,6piAUJJQFD8oHDUr0b7l7q
39,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,69435,2019-11-25,ca,07Oz5StQ7GRoygNLaXs2pd
40,Last Christmas,Wham!,68171,2019-11-25,ca,2FRnf9qhLbvw8fu4IBXx78
41,Follow God,Kanye West,67504,2019-11-25,ca,2QpGZOhTCHHiKmpSO9FW4h
42,One Thing Right,Marshmello,67399,2019-11-25,ca,4hPpVbbakQNv8YTHYaOJP4
43,Truth Hurts,Lizzo,67239,2019-11-25,ca,5qmq61DAAOUaW8AUo8xKhh
44,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,66307,2019-11-25,ca,07s9NNOT0sZQp7TyolLLgu
45,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,66131,2019-11-25,ca,3i9UVldZOE0aD0JnyfAZZ0
46,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,66088,2019-11-25,ca,56AMYGJzxBO6p8v0wEe9de
47,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,66072,2019-11-25,ca,4vUmTMuQqjdnvlZmAH61Qk
48,RITMO (Bad Boys For Life),The Black Eyed Peas,63622,2019-11-25,ca,6cy3ki60hLwimwIje7tALf
49,Santa Tell Me,Ariana Grande,63416,2019-11-25,ca,0lizgQ7Qw35od7CYaoMBZb
50,Jerry Sprunger (with T-Pain),Tory Lanez,63159,2019-11-25,ca,6JsHgIkMYHcbNtKfsal2Mg
51,If The World Was Ending (feat. Julia Michaels),JP Saxe,62202,2019-11-25,ca,2kJwzbxV2ppxnQoYw4GLBZ
52,I Don't Care (with Justin Bieber),Ed Sheeran,60312,2019-11-25,ca,0hVXuCcriWRGvwMV1r5Yn9
53,It's Beginning to Look a Lot like Christmas,Michael Bublé,59537,2019-11-25,ca,0lLdorYw7lVrJydTINhWdI
54,F.N,Lil Tjay,59264,2019-11-25,ca,0RLLvYBopDwooCyvnTwgYu
55,Behind Barz - Bonus,Drake,58617,2019-11-25,ca,4B7fTyj1FIPvP9tT5X3DnR
56,How Do You Sleep?,Sam Smith,58495,2019-11-25,ca,6b2RcmUt1g9N9mQ3CbjX2Y
57,Liar,Camila Cabello,58487,2019-11-25,ca,7LzouaWGFCy4tkXDOOnEyM
58,Hate Me (with Juice WRLD),Ellie Goulding,58234,2019-11-25,ca,6kls8cSlUyHW2BUOkDJIZE
59,Mistletoe,Justin Bieber,57994,2019-11-25,ca,7xapw9Oy21WpfEcib2ErSA
60,Look At Her Now,Selena Gomez,57825,2019-11-25,ca,4yI3HpbSFSgFZtJP2kDe5m
61,Somebody,Internet Money,57796,2019-11-25,ca,735RSTb2xbtWbDtKD9XDYi
62,VIBEZ,DaBaby,56529,2019-11-25,ca,0fySG6A6qLE8IvDpayb5bM
63,Ballin' (with Roddy Ricch),Mustard,56428,2019-11-25,ca,3QzAOrNlsabgbMwlZt7TAY
64,It's You,Ali Gatie,55785,2019-11-25,ca,5DqdesEfbRyOlSS3Tf6c29
65,Graveyard,Halsey,54172,2019-11-25,ca,6V9fHiv84WlVTg7CSnIVY2
66,No Guidance (feat. Drake),Chris Brown,52195,2019-11-25,ca,6XHVuErjQ4XNm6nDPVCxVX
67,Mean It,Lauv,51855,2019-11-25,ca,3GRSqlALWISqLeNncZMbpX
68,Pop Out (feat. Lil Tjay),Polo G,51262,2019-11-25,ca,6uFn47ACjqYkc0jADwEdj1
69,Death,Trippie Redd,51160,2019-11-25,ca,3Kd6Wp3lG5HXMB2dlvuy7y
70,It's the Most Wonderful Time of the Year,Andy Williams,50328,2019-11-25,ca,5hslUAKq9I9CG2bAulFkHN
71,Suge,DaBaby,49755,2019-11-25,ca,2gwkD6igEhQbDQegRCcdoB
72,The London (feat. J. Cole & Travis Scott),Young Thug,49674,2019-11-25,ca,3s4mrPrEFFPF0LmAfutW0n
73,Holly Jolly Christmas,Michael Bublé,49611,2019-11-25,ca,6tjituizSxwSmBB5vtgHZE
74,Wow.,Post Malone,49409,2019-11-25,ca,7xQAfvXzm3AkraOtGPWIZg
75,Rockin' Around The Christmas Tree,Brenda Lee,49332,2019-11-25,ca,2EjXfH91m7f8HiJN1yQg97
76,Panini,Lil Nas X,48293,2019-11-25,ca,1000nHvUdawXuUHgBod4Wv
77,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,48005,2019-11-25,ca,1wJRveJZLSb1rjhnUHQiv6
78,Old Town Road - Remix,Lil Nas X,47693,2019-11-25,ca,2YpeDb67231RjR0MgVLzsG
79,Bruises,Lewis Capaldi,47300,2019-11-25,ca,4Of7rzpRpV1mWRbhp5rAqG
80,Love Me More,Trippie Redd,46942,2019-11-25,ca,6uYgCE2OEulOw5zhHvZsHf
81,Immortal,21 Savage,46693,2019-11-25,ca,4IO8X9W69dIQe0EC5ALXhq
82,Enemies (feat. DaBaby),Post Malone,46509,2019-11-25,ca,0Xek5rqai2jcOWCYWJfVCF
83,Jingle Bell Rock,Bobby Helms,46392,2019-11-25,ca,3hBXvHLlTHvnbwrPbeoyAj
84,I'm Not Alright,Loud Luxury,45925,2019-11-25,ca,4otVP2TcJliXWq2GjkvWkR
85,Start Wit Me (feat. Gunna),Roddy Ricch,45855,2019-11-25,ca,5ravc2aiNoYmu9m37diYXW
86,MIDDLE CHILD,J. Cole,45671,2019-11-25,ca,2JvzF1RMd7lE3KmFlsyZD8
87,July,Noah Cyrus,45426,2019-11-25,ca,5a6pdCHlWS2ekOOQ70QnAr
88,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,45333,2019-11-25,ca,364spZLB5bhNlnPrzvUB41
89,Going Bad (feat. Drake),Meek Mill,45202,2019-11-25,ca,2IRZnDFmlqMuOrYOLnZZyc
90,Only Human,Jonas Brothers,44503,2019-11-25,ca,0DiDStADDVh3SvAsoJAFMk
91,Shallow,Lady Gaga,44295,2019-11-25,ca,2VxeLyX666F8uXCJ0dZF8B
92,when the party's over,Billie Eilish,44086,2019-11-25,ca,43zdsphuZLzwA9k4DJhU0I
93,SICKO MODE,Travis Scott,43962,2019-11-25,ca,2xLMifQCjDGFmkHkpNLD9h
94,Into the Unknown,Idina Menzel,43896,2019-11-25,ca,3Z0oQ8r78OUaHvGPiDBR3W
95,Nice To Meet Ya,Niall Horan,43282,2019-11-25,ca,3cphb8kdsjElYR7r5icK3H
96,bad vibes forever,XXXTENTACION,43154,2019-11-25,ca,69dXVFCMiz3SL1L7M24NdX
97,Trigger,Major Lazer,43096,2019-11-25,ca,0Z26mbSHJ1dkUu7g9DDgif
98,Higher Love,Kygo,42770,2019-11-25,ca,6oJ6le65B3SEqPwMRNXWjY
99,Bang Bang,YNW Melly,42763,2019-11-25,ca,66FltlEV09mPJYAyfYm8De
100,Used To Love (with Dean Lewis),Martin Garrix,42672,2019-11-25,ca,7pWK1kMgHy5lNNiIfuRbkP
101,You Need To Calm Down,Taylor Swift,42643,2019-11-25,ca,6RRNNciQGZEXnqk8SQ9yv5
102,Eastside (with Halsey & Khalid),benny blanco,42627,2019-11-25,ca,7FGq80cy8juXBCD2nrqdWU
103,Heartless (feat. Morgan Wallen),Diplo,41542,2019-11-25,ca,0rFQ5cKYJ9WtHSKp9sxVYt
104,lovely (with Khalid),Billie Eilish,41540,2019-11-25,ca,0u2P5u6lvoDfwTYjAADbn4
105,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,41301,2019-11-25,ca,4kKdvXD0ez7jp1296JmAts
106,Lose Control,MEDUZA,41143,2019-11-25,ca,7CHi4DtfK4heMlQaudCuHK
107,Underneath the Tree,Kelly Clarkson,41012,2019-11-25,ca,3nAp4IvdMPPWEH9uuXFFV5
108,Lucid Dreams,Juice WRLD,40877,2019-11-25,ca,285pBltuF7vW8TeWk8hdRR
109,Sucker,Jonas Brothers,40658,2019-11-25,ca,22vgEDb5hykfaTwLuskFGD
110,Lover,Taylor Swift,40492,2019-11-25,ca,1dGr1c8CrMLDpV6mPbImSI
111,Hot (feat. Gunna),Young Thug,40360,2019-11-25,ca,5Z8HZM6iQMhhqyPcCGY5g9
112,Did It Again,Lil Tecca,40328,2019-11-25,ca,4guBZjUyrGoHsTahO3IHdj
113,Living Proof,Camila Cabello,40289,2019-11-25,ca,1jg9clsGCDqOumfS0X5xm9
114,Murder On My Mind,YNW Melly,40076,2019-11-25,ca,7eBqSVxrzQZtK2mmgRG6lC
115,Saint-Tropez,Post Malone,39990,2019-11-25,ca,05mDaV9Vb3wrzjF6OPZnhq
116,Who Needs Love,Trippie Redd,39748,2019-11-25,ca,2ktxr00GpTtbMNeBjNeY8D
117,Juicy,Doja Cat,39651,2019-11-25,ca,7f5trao56t7sB7f14QDTmp
118,Talk (feat. Disclosure),Khalid,39567,2019-11-25,ca,6TqXcAFInzjp0bODyvrWEq
119,Hot Shower,Chance the Rapper,39354,2019-11-25,ca,00ko9WaS4jOX1kEk3gvHjf
120,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,39344,2019-11-25,ca,2zjGJ0dChMR0KxBZS15aqo
121,Teeth,5 Seconds of Summer,39292,2019-11-25,ca,26wLOs3ZuHJa2Ihhx6QIE6
122,Make No Sense,YoungBoy Never Broke Again,39183,2019-11-25,ca,6klLvorLoo1sxvZcjJIY8I
123,Drip Too Hard (Lil Baby & Gunna),Lil Baby,38890,2019-11-25,ca,78QR3Wp35dqAhFEc2qAGjE
124,Do They Know It's Christmas? - 1984 Version,Band Aid,38698,2019-11-25,ca,0247StOpd3AkeBQzANX4Zf
125,Be Alright,Dean Lewis,38422,2019-11-25,ca,5qrSlOut2rNAWv3ubArkNy
126,Baby (Lil Baby feat. DaBaby),Quality Control,38308,2019-11-25,ca,5MPPttjfGap2C6j6eKcO6J
127,Call You Mine,The Chainsmokers,37784,2019-11-25,ca,6IJTc8xo6XasOU8fpxMU57
128,Happier,Marshmello,37636,2019-11-25,ca,2dpaYNEQHiRxtZbfNsse99
129,BEST ON EARTH (feat. BIA),Russ,37541,2019-11-25,ca,2Xo3rLHjXfdb4avN68aQyi
130,rockstar (feat. 21 Savage),Post Malone,37528,2019-11-25,ca,0e7ipj03S05BNilyu5bRzt
131,Without Me,Halsey,37228,2019-11-25,ca,5p7ujcrUXASCNwRaWNHR1C
132,Bad Bad Bad (feat. Lil Baby),Young Thug,37144,2019-11-25,ca,1GeNui6m825V8jP4uKiIaH
133,Candy,Doja Cat,37114,2019-11-25,ca,1VJwtWR6z7SpZRwipI12be
134,Hollywood's Bleeding,Post Malone,36609,2019-11-25,ca,7sWRlDoTDX8geTR8zzr2vt
135,If I Can't Have You,Shawn Mendes,36578,2019-11-25,ca,2bT1PH7Cw3J9p3t7nlXCdh
136,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,36519,2019-11-25,ca,7jzldCBnJjpJM3epzJ85KE
137,Beauty In The Benz (feat. Snoop Dogg),Tory Lanez,36448,2019-11-25,ca,0BpYTh0O2ut5wvt0QtDGt4
138,Orphans,Coldplay,36391,2019-11-25,ca,03T4ttRCiLXST6MZjeMwmR
139,Pure Water (with Migos),Mustard,36285,2019-11-25,ca,3j84U36KvLeXNDPv4t5pI8
140,Takeaway,The Chainsmokers,36252,2019-11-25,ca,63VyEdzMM3w4ZQ1WtARa2S
141,The Git Up,Blanco Brown,35882,2019-11-25,ca,2KKijf6Ett4kmVNJze2roh
142,Hold On,Lil Tjay,35868,2019-11-25,ca,5qDsijQM75KTdv3RtSPx91
143,Say You Won't Let Go,James Arthur,35780,2019-11-25,ca,5uCax9HTNlzGybIStD3vDh
144,7 rings,Ariana Grande,35724,2019-11-25,ca,6ocbgoVGwYJhOv1GgI9NsF
145,A Holly Jolly Christmas - Single Version,Burl Ives,35699,2019-11-25,ca,65Q2mv3UlVi9eO70OpsmSe
146,Love Me,Lil Tecca,35486,2019-11-25,ca,4e0FYxSROat25pH16zMTZI
147,Youngblood,5 Seconds of Summer,35157,2019-11-25,ca,2iUXsYOEPhVqEBwsqP70rE
148,Noticed,Lil Mosey,34936,2019-11-25,ca,7zLYKWcXnYeHHWidalz7rj
149,Better Now,Post Malone,34772,2019-11-25,ca,7dt6x5M1jzdTEt8oCbisTK
150,Good as Hell,Lizzo,34749,2019-11-25,ca,3Yh9lZcWyKrK9GjbhuS0hR
151,How I Move (feat. Lil Baby),Flipp Dinero,34705,2019-11-25,ca,14X1WxiHXdVRJ99cMCBzOE
152,Better,Khalid,34441,2019-11-25,ca,6zeeWid2sgw4lap2jV61PZ
153,Good Thing (with Kehlani),Zedd,34342,2019-11-25,ca,5aUSEPNd3m5xliFK4pn5mU
154,Suicidal,YNW Melly,33948,2019-11-25,ca,1iSqfoUFnQwV0QW1EfUit8
155,The Christmas Song (Merry Christmas To You),Nat King Cole,33942,2019-11-25,ca,4PS1e8f2LvuTFgUs1Cn3ON
156,Feliz Navidad,José Feliciano,33941,2019-11-25,ca,7taXf5odg9xCAZERYfyOkS
157,Look Back at It,A Boogie Wit da Hoodie,33820,2019-11-25,ca,3Ol2xnObFdKV9pmRD2t9x8
158,On The Road (feat. Meek Mill & Lil Baby),Post Malone,33781,2019-11-25,ca,12Fkyg9lpmaz2zmKOfw2Y2
159,Happy Xmas (War Is Over) - Remastered,John Lennon,33694,2019-11-25,ca,3zJw3rugfpVrmBeDDnUYzy
160,White Christmas,Bing Crosby,33063,2019-11-25,ca,4so0Wek9Ig1p6CRCHuINwW
161,Something Real (with London On Da Track & Chris Brown),Summer Walker,33053,2019-11-25,ca,4otQJBpb8okSeykALR3eCH
162,Ransom (with Juice WRLD) - Remix,Lil Tecca,33014,2019-11-25,ca,2WsuSYJNXGKXVYkHPnq2yp
163,I Like Me Better,Lauv,32892,2019-11-25,ca,2P91MQbaiQOfbiz9VqhqKQ
164,Saturday Nights,Khalid,32876,2019-11-25,ca,5kfNriitmkNE8mUbZ7gbq8
165,Up The Smoke (with Offset),Stunna 4 Vegas,32825,2019-11-25,ca,09TZsMHXEtQkdmMJZPLKup
